Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,HDD,SSD,Gpu_brand,PRICE
Lenovo,Notebook,17.3,1600x900,8,Others/No OS/Linux,2.8,0,0,Intel Core i5,1000,0,Intel,28717.92
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,1000,128,Nvidia,67772.16
Acer,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.2,1,1,Intel Core i7,0,256,Intel,61218.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i7,0,256,Intel,81465.12
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,128,Nvidia,78647.1408
HP,Notebook,15.6,1920x1080,6,Windows,2.1,0,0,AMD Processor,1000,0,AMD,28185.12
Dell,Ultrabook,12.5,1920x1080,8,Windows,1.26,1,0,Intel Core i5,0,256,Intel,91288.3536
Dell,2 in 1 Convertible,15.0,1920x1080,4,Windows,2.08,1,0,Intel Core i3,500,0,Intel,27119.52
Asus,Notebook,15.6,1366x768,4,Windows,2.65,0,0,Other Intel Processor,1000,0,Intel,16463.52
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.29,1,0,Intel Core i7,0,256,Intel,78694.56
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.18,0,0,Intel Core i5,1000,0,Intel,27804.7008
Lenovo,Gaming,15.6,1920x1080,16,Windows,2.6,1,1,Intel Core i7,1000,128,Nvidia,54825.12
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,128,Nvidia,61218.72
Lenovo,Netbook,12.5,1920x1080,16,Windows,1.3,1,1,Intel Core i7,0,512,Intel,87912.0
Razer,Gaming,14.0,1920x1080,16,Windows,1.95,0,0,Intel Core i7,0,1000,Nvidia,186426.72
Dell,Notebook,15.6,1366x768,8,Windows,2.3,1,0,Intel Core i3,1000,0,Intel,24988.8528
MSI,Gaming,17.3,1920x1080,16,Windows,2.7,0,0,Intel Core i7,1000,256,Nvidia,85141.44
Apple,Ultrabook,11.6,1366x768,4,Mac,1.08,0,0,Intel Core i5,0,0,Intel,51095.52
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i3,1000,0,Intel,25467.84
HP,Ultrabook,14.0,2560x1440,8,Windows,1.54,0,0,Intel Core i7,0,256,Intel,117119.5632
Dell,Notebook,15.6,1366x768,4,Windows,2.24,0,0,Intel Core i5,500,0,Intel,39267.36
MSI,Gaming,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i7,1000,128,Nvidia,62284.32
Lenovo,Notebook,13.3,1920x1080,16,Windows,1.4,0,1,Intel Core i7,0,512,Intel,79866.72
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.2,0,0,AMD Processor,0,256,AMD,31838.5296
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.45,0,0,Intel Core i7,0,256,Intel,68198.4
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.4,0,0,Intel Core i3,500,0,Intel,19276.704
Dell,2 in 1 Convertible,17.3,1920x1080,16,Windows,2.77,1,0,Intel Core i7,0,512,Nvidia,95850.72
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,0,256,Intel,58607.46719999999
Asus,Gaming,15.6,1920x1080,16,Windows,2.5,0,1,Intel Core i7,1000,256,Nvidia,85248.0
Dell,Notebook,14.0,1366x768,4,Windows,1.6,0,0,Intel Core i5,500,0,Intel,46620.0
Asus,Gaming,15.6,1920x1080,16,Windows,2.34,0,1,Intel Core i7,1000,256,Nvidia,123876.0
Lenovo,Notebook,15.6,1920x1080,8,Others/No OS/Linux,2.3,0,1,Intel Core i5,0,256,Intel,30529.44
Dell,2 in 1 Convertible,13.3,3200x1800,8,Windows,1.24,1,0,Intel Core i5,0,256,Intel,96596.64
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.2,0,0,Other Intel Processor,500,0,Intel,17262.72
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,AMD Processor,500,0,AMD,21258.72
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.4,0,0,Intel Core i3,0,128,Nvidia,30316.32
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.9,0,1,Intel Core i5,0,256,Intel,57116.16
Dell,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,23655.7872
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Other Intel Processor,1000,0,Intel,18061.92
Asus,Gaming,17.3,1920x1080,16,Windows,4.0,0,1,Intel Core i7,1000,128,Nvidia,101232.0
Dell,Notebook,15.6,1366x768,4,Windows,2.29,0,0,Intel Core i3,500,0,Intel,26107.2
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.32,0,0,Intel Core i7,0,0,AMD,47685.6
MSI,Gaming,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i7,1000,128,Nvidia,65481.12
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,0,Intel Core i5,0,128,Intel,44382.7728
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel Processor,0,512,Intel,38841.12
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,1000,0,Intel,24455.52
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.4,0,0,Other Intel Processor,500,0,Intel,15397.92
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,20193.12
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,1000,0,Nvidia,47898.72
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD Processor,0,0,AMD,29303.4672
Dell,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.3,0,0,Intel Core i7,1000,0,AMD,42943.1472
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel Processor,0,0,Intel,11135.52
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,500,0,Nvidia,38378.6496
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,0,128,Intel,33992.64
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,0,512,Intel,79866.72
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel Processor,0,0,Intel,12201.12
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,1000,0,AMD,40705.92
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,19660.32
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel Processor,0,512,Intel,38841.12
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,1000,0,Intel,24455.52
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.4,0,0,Other Intel Processor,500,0,Intel,15397.92
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,20193.12
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,1000,0,Nvidia,47898.72
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD Processor,0,0,AMD,29303.4672
Dell,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.3,0,0,Intel Core i7,1000,0,AMD,42943.1472
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel Processor,0,0,Intel,11135.52
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,500,0,Nvidia,38378.6496
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,0,128,Intel,33992.64
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,0,512,Intel,79866.72
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel Processor,0,0,Intel,12201.12
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,1000,0,AMD,40705.92
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,19660.32
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel Processor,0,512,Intel,38841.12
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,1000,0,Intel,24455.52
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.4,0,0,Other Intel Processor,500,0,Intel,15397.92
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,20193.12
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,1000,0,Nvidia,47898.72
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD Processor,0,0,AMD,29303.4672
Dell,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.3,0,0,Intel Core i7,1000,0,AMD,42943.1472
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel Processor,0,0,Intel,11135.52
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,500,0,Nvidia,38378.6496
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,0,128,Intel,33992.64
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,0,512,Intel,79866.72
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel Processor,0,0,Intel,12201.12
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,1000,0,AMD,40705.92
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,19660.32
